2019-07-17 13:00:00,26.51
2019-07-17 13:15:00,26.63
2019-07-17 13:30:00,26.67
2019-07-17 13:45:00,26.88
2019-07-17 14:00:00,26.92
2019-07-17 14:15:00,26.94
2019-07-17 14:30:00,27.0
2019-07-17 14:45:00,26.91
2019-07-17 15:00:00,26.82
2019-07-17 15:15:00,26.79
2019-07-17 15:30:00,26.77
2019-07-17 15:45:00,26.77
2019-07-17 16:00:00,26.4
2019-07-17 16:15:00,26.33
2019-07-17 16:30:00,26.42
2019-07-18 09:00:00,26.21
2019-07-18 09:15:00,23.99
2019-07-18 09:30:00,24.41
2019-07-18 09:45:00,24.43
2019-07-18 10:00:00,24.59
2019-07-18 10:15:00,24.85
2019-07-18 10:30:00,25.07
2019-07-18 10:45:00,24.94
2019-07-18 11:00:00,24.94
2019-07-18 11:15:00,24.87
2019-07-18 11:30:00,25.4
2019-07-18 11:45:00,25.43
2019-07-18 12:00:00,25.3
2019-07-18 12:15:00,25.52
2019-07-18 12:30:00,25.78
2019-07-18 12:45:00,25.88
2019-07-18 13:00:00,26.15
2019-07-18 13:15:00,26.31
2019-07-18 13:30:00,26.25
2019-07-18 13:45:00,26.09
2019-07-18 14:00:00,26.11
2019-07-18 14:15:00,26.18
2019-07-18 14:30:00,26.18
2019-07-18 14:45:00,26.25
2019-07-18 15:00:00,26.22
2019-07-18 15:15:00,26.32
2019-07-18 15:30:00,26.25
2019-07-18 15:45:00,26.07
2019-07-18 16:00:00,25.88
2019-07-18 16:15:00,25.81
2019-07-18 16:30:00,26.4
2019-07-18 16:45:00,26.46
2019-07-18 17:00:00,26.44
2019-07-18 17:15:00,26.42
2019-07-18 17:30:00,26.36
2019-07-18 17:45:00,26.27
2019-07-18 18:00:00,26.21
2019-07-18 18:15:00,26.09
2019-07-18 18:30:00,26.03
2019-07-18 18:45:00,25.98
2019-07-18 19:00:00,25.86
2019-07-18 19:15:00,25.67
2019-07-18 19:30:00,25.55
2019-07-18 19:45:00,25.44
2019-07-18 20:00:00,25.32
2019-07-18 20:15:00,25.22
2019-07-18 20:30:00,25.13
2019-07-18 20:45:00,25.05
2019-07-18 21:00:00,24.98
2019-07-18 21:15:00,24.91
2019-07-18 21:30:00,24.84
2019-07-18 21:45:00,24.79
2019-07-18 22:00:00,24.74
2019-07-18 22:15:00,24.7
2019-07-18 22:30:00,24.62
2019-07-18 22:45:00,24.57
